customer_id,age,Income,credit_score,loan_amount,loan_status,interest_rate,tenure
4905,64,88,712,243,yes,0.13,1
4906,62,19,765,89,yes,0.13,2
4907,54,49,744,128,yes,0.13,2
4908,34,1501,756,50,yes,0.13,2
4909,30,138,721,50,yes,0.13,1
4910,41,25,820,50,yes,0.13,2
4911,48,1250,711,50,yes,0.13,1
4912,46,153,711,50,yes,0.13,2
4913,51,28,705,94,yes,0.13,1
4914,24,1150,712,50,yes,0.13,1
4915,65,94,755,50,yes,0.13,2
4916,49,48,705,50,yes,0.13,2
4917,29,123,756,50,yes,0.13,1
4918,36,33,780,82,yes,0.13,1
4919,32,42,723,1150,yes,0.13,2
4920,41,68,723,50,yes,0.13,1
4921,42,28,766,91,yes,0.13,1
4922,37,42,765,50,yes,0.13,1
4923,31,28,776,50,yes,0.13,1
4924,30,73,765,50,yes,0.13,1
4925,36,89,810,50,yes,0.13,2
4926,64,82,726,50,yes,0.13,1
4927,37,83,745,50,yes,0.13,2
4928,43,121,723,50,yes,0.125,1
4929,57,28,780,98,yes,0.13,1
4930,62,39,776,50,yes,0.13,1
4931,63,1150,776,1509,yes,0.13,1
4932,57,55,717,50,yes,0.13,1
4933,59,111,705,50,yes,0.13,1
4934,47,94,740,50,yes,0.13,1
4935,26,85,756,50,yes,0.13,1
4936,59,81,717,50,yes,0.13,1
4937,45,94,765,50,yes,0.13,2
4938,33,162,735,50,yes,0.125,1
4939,61,850,745,50,yes,0.13,1
4940,54,750,814,116,yes,0.13,1
4941,46,19,765,50,yes,0.13,1
4942,28,112,756,50,yes,0.13,1
4943,52,1509,751,3508,yes,0.125,1
4944,26,12,820,50,yes,0.13,1
4945,49,33,745,50,yes,0.13,1
4946,42,49,745,1506,yes,0.13,2
4947,51,42,705,50,yes,0.13,1
4948,39,41,776,1508,yes,0.13,1
4949,44,43,723,50,yes,0.13,2
4950,29,64,711,249,yes,0.13,2
4951,47,19,780,50,yes,0.13,2
4952,53,65,761,50,yes,0.13,1
4953,29,53,776,50,yes,0.13,1
4954,47,32,766,75,yes,0.13,1
4955,45,22,766,50,yes,0.13,1
4956,63,39,723,50,yes,0.13,1
4957,39,59,721,50,yes,0.13,2
4958,29,550,729,50,yes,0.13,2
4959,32,19,767,50,yes,0.13,2
4960,51,55,756,197,yes,0.13,1
4961,58,81,809,50,yes,0.13,1
4962,39,1508,780,50,yes,0.13,1
4963,46,122,756,50,yes,0.125,1
4964,32,98,747,3506,yes,0.13,2
4965,53,1150,713,50,yes,0.13,1
4966,29,33,776,78,yes,0.13,1
4967,41,34,723,143,yes,0.13,2
4968,41,69,820,50,yes,0.13,1
4969,58,41,765,50,yes,0.13,1
4970,45,650,816,2550,yes,0.13,1
4971,37,95,745,50,yes,0.13,2
4972,58,73,717,50,yes,0.13,2
4973,58,41,732,148,yes,0.13,1
4974,31,68,743,50,yes,0.13,1
4975,59,64,745,50,yes,0.13,2
4976,38,29,780,50,yes,0.13,1
4977,29,31,776,50,yes,0.13,1
4978,30,54,763,50,yes,0.13,1
4979,57,63,712,50,yes,0.13,1
4980,32,92,723,213,yes,0.13,2
4981,29,135,761,50,yes,0.125,1
4982,34,195,679,122,yes,0.13,1
4983,36,45,721,50,yes,0.13,2
4984,51,72,747,50,yes,0.13,2
4985,27,98,746,50,yes,0.13,2
4986,48,350,745,162,yes,0.13,1
4987,32,78,747,50,yes,0.13,2
4988,48,43,745,159,yes,0.13,1
4989,34,85,749,136,yes,0.13,2
4990,24,38,780,50,yes,0.13,1
4991,55,58,767,219,yes,0.13,2
4992,51,92,715,15050,yes,0.13,2
4993,24,13,765,50,yes,0.13,2
4994,45,218,762,50,yes,0.13,1
4995,64,75,769,50,yes,0.13,1
4996,29,30,715,50,yes,0.13,1
4997,24,15,816,85,yes,0.13,1
4998,63,24,776,50,yes,0.13,2
4999,65,49,765,50,yes,0.13,1
5000,28,83,763,50,yes,0.13,1
